source_id,ra,dec,pmra,pmdec,FeH,e_FeH,Dist,e_Dist
6760381396961318016,284.2642,-30.7166,-2.6153,-1.3620,-1.69,0.50,28.90,2.32
6760378785621650688,284.2959,-30.7787,-2.8631,-1.3222,-1.37,0.49,27.25,2.27
6760393221014364032,284.2986,-30.4753,-2.4860,-1.1707,-2.19,0.67,28.58,2.63
6760146655534727168,284.3210,-31.1880,-2.6178,-1.2834,-1.24,0.43,22.62,2.21
6760145345563234048,284.3257,-31.2442,-2.3989,-1.3194,-2.32,0.55,28.09,3.62
6761604706727756800,284.3513,-29.6117,-2.4385,-1.0807,-2.00,0.48,27.67,2.30
6760148403580007936,284.3993,-31.1300,-2.4341,-1.3452,-1.32,0.49,25.41,3.07
6761634153024046208,284.4042,-29.4275,-2.6007,-1.0285,-1.49,0.62,27.49,2.73
6760362533465954560,284.4300,-30.8844,-2.7522,-1.2011,-1.62,0.43,27.30,2.18
6761633809427303936,284.4305,-29.4550,-2.9350,-1.4143,-1.57,0.63,26.18,2.08
6760115040269279232,284.4320,-31.6538,-2.7566,-1.5810,-0.91,0.68,25.76,2.49
6760128578010823680,284.4795,-31.4009,-2.4853,-0.9856,-1.58,0.50,32.06,2.74
6760375663186962048,284.4846,-30.6346,-2.3436,-1.2253,-0.51,0.46,31.69,2.61
6760143146539972608,284.4977,-31.2527,-2.4624,-1.3164,-0.53,0.56,29.21,2.29
6760377273792290432,284.5064,-30.6078,-2.5060,-1.5037,-1.34,0.52,27.79,2.19
6761631026288496768,284.5111,-29.4531,-2.4583,-1.3778,-1.38,0.63,26.38,2.12
6760364324496072832,284.5113,-30.8448,-2.6412,-1.5868,-2.43,0.54,26.95,2.18
6761640479533117184,284.5136,-29.3555,-2.6052,-1.5103,-1.99,0.43,28.01,2.77
6760876696901751040,284.5147,-29.6314,-2.4427,-1.1524,-0.34,0.76,26.49,2.49
6760143563169788672,284.5188,-31.2216,-2.8825,-1.1944,-1.30,0.42,27.31,2.20
6760118132645944192,284.5227,-31.5252,-2.6857,-1.6170,-1.34,0.46,26.45,2.16
6760124420482082176,284.5239,-31.4640,-2.3702,-1.1691,-1.63,0.44,27.48,2.26
6760773029263111424,284.5239,-30.2776,-2.5004,-1.4484,-1.71,0.60,28.28,2.38
6760834434417169408,284.5461,-29.9272,-2.3307,-1.5245,-1.89,0.43,29.45,3.15
6760773269781985664,284.5462,-30.2188,-2.5784,-1.1022,-1.48,0.81,26.50,2.31
6760370333126582400,284.5547,-30.8130,-2.5416,-1.3359,-2.09,0.49,26.62,2.71
6760767050664317824,284.5624,-30.3893,-2.7786,-1.3523,-2.14,0.44,28.28,2.61
6760069311773114752,284.5669,-31.6335,-3.0595,-1.5168,-0.69,0.78,21.36,2.23
6760767016308834688,284.5751,-30.3858,-2.6995,-1.4676,-1.47,0.51,22.56,2.25
6760827111503522432,284.5794,-30.1056,-2.5548,-1.5302,-2.18,0.47,25.04,2.32
6760772273346573824,284.6168,-30.2772,-2.6011,-1.5266,-1.19,0.59,25.18,2.24
6760765676276497536,284.6210,-30.4538,-2.8512,-1.4679,-2.52,0.46,27.50,2.24
6761636798723936768,284.6211,-29.3868,-2.5010,-1.1925,-2.32,0.66,27.84,2.73
6760155142402502272,284.6244,-31.2207,-2.7862,-1.5684,-1.31,0.51,24.89,2.51
6760772724317514240,284.6356,-30.2235,-2.8383,-1.3971,-1.43,0.44,24.94,2.37
6760376895849905792,284.6360,-30.5650,-2.1512,-1.2915,-1.81,0.49,28.60,3.67
6760171119681178496,284.6452,-30.9872,-2.4103,-1.5816,-1.06,0.48,26.02,2.59
6760371776235426304,284.6488,-30.7314,-2.7308,-1.4336,-1.53,0.46,25.33,1.94
6760376517878339328,284.6612,-30.6138,-2.5938,-1.3768,-1.57,0.48,27.04,2.65
6760371604436738304,284.7065,-30.7291,-2.1713,-1.4749,-1.48,0.69,25.44,2.39
6760860784034217344,284.7143,-29.7595,-2.4545,-1.2370,-1.33,0.36,28.30,2.70
6760778939136080768,284.7503,-30.1811,-2.7800,-1.5391,-2.04,0.48,25.41,2.42
6760182797680445184,284.7551,-30.8084,-2.9497,-1.2849,-1.71,0.43,23.86,2.58
6760184485612428928,284.7702,-30.6962,-2.7820,-1.5676,-2.00,0.52,24.69,2.18
6760749256635703424,284.7787,-30.5704,-2.7553,-1.5229,-1.45,0.48,25.79,2.21
6760175891372713344,284.7953,-31.0002,-2.7528,-1.1092,-1.31,0.52,23.71,1.92
6760153110862822272,284.8006,-31.1876,-2.1191,-1.3784,-1.99,0.66,25.53,2.70
6760073538021037056,284.8054,-31.5813,-2.5351,-1.5954,-2.07,0.47,28.21,2.74
6760777191083167744,284.8217,-30.1999,-2.6367,-1.3145,-1.78,0.43,29.09,2.59
6760073915978162048,284.8300,-31.5415,-2.6726,-1.4394,-1.69,0.45,27.03,2.45
6760776533952399872,284.8472,-30.1921,-2.5594,-1.6026,-1.34,0.44,29.36,2.53
6760751348265558016,284.8584,-30.4939,-2.7816,-1.5580,-1.53,0.38,24.22,2.32
6760762759992856832,284.8604,-30.2738,-2.7735,-1.2151,-1.46,0.50,28.74,3.18
6760804674594418176,284.8626,-30.0722,-2.1576,-1.5506,-2.31,0.52,28.08,2.40
6760863257935444864,284.8648,-29.7400,-2.3462,-1.0667,-1.16,0.76,27.71,2.56
6760073327549086976,284.8937,-31.5481,-3.1419,-1.5439,-2.06,0.69,26.97,2.81
6760152084385543680,284.8956,-31.2491,-3.1060,-1.5890,-1.88,0.72,26.12,2.35
6760867209305599872,284.9043,-29.6404,-2.4026,-1.4212,-1.63,0.66,25.04,2.70
6760869721875250816,284.9095,-29.5741,-2.6224,-1.2552,-1.92,0.91,30.55,3.60
6760750386198928000,284.9295,-30.5209,-2.6037,-1.6534,-1.67,0.63,26.12,2.92
6760554432606065408,284.9311,-30.7934,-2.8097,-1.1489,-1.25,0.51,27.16,2.08
6760557524983013376,284.9661,-30.6958,-2.6391,-0.8985,-1.85,0.71,28.65,2.96
6760868583708249728,284.9713,-29.6143,-2.7113,-1.3220,-2.16,0.44,22.93,2.77
6760763923930284288,284.9878,-30.2306,-2.4418,-1.2886,-1.87,0.69,27.62,2.90
6760977229187394816,284.9928,-29.3676,-2.9273,-1.6764,-1.42,0.45,25.66,2.53
6760541101027057536,284.9943,-30.9119,-2.6596,-1.5909,-1.48,0.67,27.61,2.40
6760976919958836992,284.9980,-29.4013,-2.3146,-1.3998,-2.36,0.54,28.49,2.35
6760561274496497536,285.0234,-30.6006,-2.9194,-1.4070,-1.36,0.62,24.76,2.20
6760978603577017600,285.0441,-29.3481,-2.4039,-1.1542,-1.42,0.51,27.22,2.67
6760537738074249472,285.0516,-30.9709,-2.4764,-1.2909,-1.24,0.78,28.23,2.47
6760978603575184640,285.0521,-29.3506,-2.8077,-1.5185,-1.09,0.84,27.63,2.77
6760959744389735168,285.0602,-29.5953,-2.0907,-1.4897,-2.16,0.49,25.57,2.54
6760568966776972288,285.0625,-30.4721,-2.9675,-1.1672,-1.70,0.42,27.97,2.35
6760086727847235456,285.0684,-31.4998,-2.3948,-1.4290,-1.27,0.47,27.01,2.13
6760816769207057664,285.0782,-29.7616,-2.8111,-1.5727,-1.84,0.48,28.91,2.53
6760106690855981312,285.0944,-31.2905,-2.5579,-1.2622,-1.44,0.50,27.32,2.08
6760789590655130624,285.0945,-30.1297,-2.3935,-1.2480,-1.54,0.49,27.62,2.20
6760563026842967680,285.0950,-30.6534,-2.7597,-1.0815,-2.01,0.49,27.82,2.39
6760815910226692992,285.1044,-29.7943,-2.3903,-1.0492,-1.27,0.50,29.13,2.54
6760538219112652032,285.1368,-30.9103,-2.7777,-1.7481,-1.61,0.56,28.78,2.36
6760538940665265408,285.1819,-30.8947,-2.7239,-1.8174,-1.73,0.53,28.56,2.58
6760079649740632064,285.1829,-31.6599,-2.6517,-1.2630,-1.51,0.62,26.99,2.20
6760961045753321344,285.1865,-29.5427,-2.6172,-1.2586,-1.58,0.37,27.07,2.86
6760539834018472832,285.1952,-30.8720,-2.7903,-1.6076,-1.60,0.56,28.12,2.30
6760094291287535616,285.1983,-31.3294,-2.5757,-1.5316,-1.22,0.62,29.73,3.23
6760093840313589632,285.2128,-31.3592,-2.9311,-1.4455,-1.21,0.59,27.29,2.99
6760913771058426880,285.2330,-29.5760,-2.5372,-1.1603,-2.09,0.55,24.04,2.39
6760539142522087296,285.2537,-30.8912,-2.4863,-1.3379,-1.61,0.43,27.18,2.12
6760913938547250816,285.2588,-29.5470,-2.5746,-1.0470,-1.66,0.54,25.77,2.50
6760565535103782656,285.2639,-30.5431,-2.8646,-1.4338,-1.29,0.74,25.32,2.52
6760487293679916288,285.3326,-31.0305,-2.8833,-1.4420,-1.72,0.68,28.01,2.33
6760893735019528064,285.3508,-29.8572,-2.8719,-1.4778,-1.09,0.55,23.93,2.08
6760498941628645760,285.3791,-30.7956,-2.7039,-1.2736,-1.52,0.43,24.81,2.38
6760604426027947776,285.3903,-30.1120,-2.5410,-1.1019,-1.46,0.41,27.82,2.91
6760599306426652160,285.4109,-30.2708,-2.8537,-1.3513,-1.62,0.58,27.15,2.41
6760497807759961856,285.4110,-30.8429,-2.5945,-1.5058,-1.74,0.44,25.73,2.14
6760889852369320448,285.4721,-29.9015,-2.7833,-1.3646,-1.46,0.53,26.55,2.25
6760575190202490112,285.4856,-30.5166,-2.5250,-1.3443,-1.55,0.38,26.55,3.14
6760492555011621120,285.5003,-31.0030,-2.5880,-1.5281,-1.72,0.44,26.93,2.47
6760480460383518336,285.5446,-31.0445,-2.2487,-1.4165,-1.96,0.45,27.66,2.33
6760496330288391808,285.5625,-30.8277,-3.0343,-1.5070,-1.69,0.46,25.65,2.01
6760581959063009408,285.6040,-30.3963,-2.6303,-1.4446,-1.30,0.52,28.66,2.45
6760481658679391616,285.6245,-31.0121,-2.5721,-1.3081,-1.81,0.44,28.34,2.49
6760581095764856960,285.7032,-30.4273,-2.4495,-1.1264,-1.11,0.49,27.24,2.78
6760521412906024064,285.7425,-30.7166,-2.5408,-1.6005,-1.47,0.47,25.25,2.52
6760479081707214208,285.7496,-30.9741,-2.5953,-1.1117,-1.27,0.48,26.41,2.53
6760508944624818176,285.7581,-30.8006,-2.7550,-1.3047,-2.09,0.59,28.08,2.38
6760705104367871488,285.7833,-29.8851,-2.5703,-1.2716,-1.54,0.50,27.16,2.54
6760477672957842688,285.8001,-31.0518,-2.8948,-1.2446,-1.08,0.63,26.59,2.72
6760682186422003840,285.8002,-30.1797,-2.3431,-1.3139,-1.32,0.57,28.02,2.15
6760521657728061056,285.8004,-30.6963,-2.5783,-1.0817,-1.45,0.61,26.92,2.86
6760529418717783424,285.8283,-30.5632,-2.8719,-1.4239,-1.41,0.54,27.54,2.04
6760706130848390912,285.9132,-29.8472,-2.5551,-1.7308,-2.04,0.45,27.06,2.37
6760628924523344768,285.9246,-30.3918,-2.6143,-1.1774,-1.08,0.48,23.00,2.56
6757494977093138432,285.9869,-31.0724,-2.3466,-1.3903,-2.06,0.48,28.54,2.19
6760517014849338368,286.0158,-30.6264,-2.4962,-1.2265,-1.70,0.57,23.44,2.60
6760518354879145216,286.0188,-30.5650,-2.7346,-1.6690,-0.84,0.52,27.45,2.26
6757496587689150848,286.0234,-31.0249,-2.7904,-1.6061,-1.07,0.98,24.46,3.22
6757501333630989056,286.0306,-30.9123,-2.4522,-1.2002,-1.61,0.79,27.78,2.53
6760631638936639744,286.0777,-30.2643,-2.8427,-1.7230,-1.80,0.62,26.17,2.24
6760717508234584576,286.1015,-29.8426,-2.9811,-1.4184,-1.48,0.47,28.00,2.40
6760713690000748032,286.1228,-29.9140,-2.8298,-1.4550,-1.73,0.51,23.69,1.95
6760607861996777088,286.1432,-30.6332,-2.5054,-1.3203,-1.26,0.64,26.47,2.18
6760620849978539264,286.2852,-30.3372,-2.7553,-1.4483,-1.76,0.55,25.96,2.59
6760620579396000896,286.3091,-30.3611,-2.4236,-1.1622,-1.45,0.45,27.13,2.25
6757491090131334784,286.3280,-30.9831,-2.8342,-1.1518,-1.27,0.44,29.64,3.42
6760615592938110848,286.3369,-30.4958,-2.4289,-1.4114,-1.43,0.44,28.29,2.49
6757598464315254400,286.3434,-30.8500,-2.7266,-1.1496,-1.44,0.49,25.71,2.87
6760661360111407232,286.3585,-30.0412,-2.7722,-1.1959,-0.67,0.75,24.70,2.20
6757600354097037312,286.3653,-30.7248,-2.4973,-1.1162,-1.57,0.47,28.29,2.60
6760667132555303552,286.3871,-29.8907,-2.5445,-1.3600,-0.93,0.60,30.72,2.76
6760619509948839424,286.4476,-30.3124,-2.7642,-1.4974,-1.85,0.48,25.64,1.96
6757587537918443520,286.5110,-30.8513,-2.1137,-1.1104,-1.77,0.47,24.11,2.58
6757581387524650368,286.5229,-30.9572,-2.4670,-1.1991,-1.82,0.63,23.93,2.67
6757581456244047488,286.5737,-30.9722,-2.2888,-1.3209,-1.23,0.45,25.93,2.25
6757608016318938624,286.5755,-30.6117,-2.4775,-1.6496,-1.64,0.50,27.36,2.36
6757594169348654720,286.6061,-30.7467,-2.5595,-1.6584,-1.66,0.41,29.08,2.84
6757622069452223232,286.7364,-30.4837,-2.4898,-1.2865,-1.73,0.43,31.27,2.76
6757622035097872384,286.7392,-30.4986,-2.3895,-1.3703,-1.39,0.50,27.72,2.28
4052310066274713600,275.2440,-27.2977,-2.5014,-1.1007,-1.51,0.74,19.71,2.36
6761076013433121408,283.2829,-30.6997,-2.6403,-1.2279,-0.33,0.52,25.92,2.40
6031549674752501888,248.5567,-30.4488,-1.3937,-1.0502,-1.28,0.54,38.42,3.79
6030573853904525440,251.0605,-31.1007,-1.4954,-1.2940,-1.49,0.46,26.76,2.18
6033723611092989184,251.5833,-28.1660,-1.8720,-0.4045,-2.07,0.41,22.17,1.82
6046666241637158144,251.6866,-25.5895,-1.7444,-0.5766,-1.17,0.44,40.70,3.43
6030916115531981696,251.7009,-30.8361,-1.6581,-1.0721,-1.94,0.43,24.61,2.05
6027406577497789440,252.0511,-32.2029,-2.0707,-0.5820,-1.69,0.53,29.67,3.55
6033918366396762752,252.2762,-27.3572,-1.9355,-0.4449,-1.81,0.38,40.69,3.67
6034358926987705984,252.7321,-26.4893,-1.6479,-0.8862,-1.70,0.43,39.94,4.19
6026311047303692672,252.7727,-33.6991,-2.0792,-0.9546,-1.40,0.50,44.26,5.61
6034592229579829888,252.8977,-25.9043,-2.1588,-0.6892,-1.52,0.43,39.44,3.54
6025828125467188096,253.4052,-35.3327,-1.9721,-1.1099,-0.55,0.60,16.39,1.47
4113265788272170880,253.4288,-24.8485,-1.7560,-0.4932,-1.54,0.57,41.36,3.68
6034488699394141568,253.6481,-25.8508,-1.6956,-0.6429,-1.62,0.45,43.62,4.50
6027550785320754944,253.6552,-32.1626,-2.1418,-0.6443,-1.58,0.42,18.61,1.53
5977918310745349120,253.8748,-34.9775,-1.4912,-1.1447,-1.53,0.49,15.47,1.26
6033230308337287552,253.9621,-27.8920,-2.1364,-0.9540,-2.26,0.44,22.77,1.89
4113256957813989248,254.1486,-24.5145,-1.9553,-0.9467,-1.95,0.48,36.77,3.50
4127196944185924992,254.1632,-20.4691,-1.3749,-1.0804,-1.92,0.45,30.91,3.97
4128779588094306176,254.1698,-19.8661,-1.2960,-0.3186,-1.76,0.41,42.14,3.60
4113040697637935616,254.3397,-24.9423,-2.0170,-0.7679,-1.59,0.45,41.11,3.94
4125887730780572416,254.4944,-22.9308,-1.8521,-0.9530,-2.08,0.65,43.32,3.80
4133096511259730944,254.5746,-16.3284,-1.7297,-0.1451,-1.33,0.44,34.65,3.35
4133047995308591232,254.6390,-16.7391,-1.8401,-0.7899,-0.94,0.49,55.03,7.65
4112170571625402240,254.7281,-25.7612,-2.1698,-0.9203,-1.98,0.49,34.38,2.99
4112953453950573056,254.7591,-25.4402,-1.6700,-0.5643,-1.57,0.38,24.10,2.08
6033146887179694208,254.7646,-28.3004,-1.5925,-0.3735,-1.68,0.41,37.78,3.55
6033175234017820672,254.8418,-28.0994,-1.9815,-1.1937,-1.73,0.42,15.01,1.30
4126075648490318592,254.9634,-22.1208,-1.9225,-0.8574,-1.55,0.54,29.85,3.79
4132883991987992832,254.9690,-16.6884,-1.3126,-1.0093,-1.59,0.50,41.02,4.01
4126321492412564352,254.9744,-21.5223,-1.1157,-0.4205,-1.34,0.46,37.40,3.01
4127944371585642368,255.2423,-20.4831,-1.4541,-0.5426,-1.60,0.68,41.16,4.67
4127646953705499264,255.5511,-21.3261,-1.7799,-1.2625,-1.97,0.62,27.55,2.37
4113572414608312704,255.5519,-23.9305,-2.2176,-0.5986,-1.41,0.50,29.09,3.13
4112313057149811328,255.6193,-25.0116,-1.7141,-0.9453,-1.63,0.52,33.36,2.87
4128045904608488832,255.6707,-20.2218,-1.7833,-0.5168,-1.65,0.62,40.90,4.20
4129784468713235584,255.7201,-17.3564,-1.9702,-0.8441,-1.80,0.41,37.60,3.83
4128094661089966080,255.7879,-19.9008,-2.1000,-0.7938,-1.69,0.41,36.19,3.31
4112210635054743936,255.9310,-25.8186,-1.6323,-0.9395,-2.24,0.49,22.15,1.92
4112217403969170944,255.9323,-25.6378,-1.9105,-0.6526,-1.26,0.45,35.81,3.29
6029003888712503424,256.1550,-30.0125,-1.2460,-0.7148,-1.76,0.46,17.26,1.42
4113487923977542784,256.1568,-24.2582,-2.4281,-0.7382,-1.35,0.53,29.28,2.49
4113513792561125376,256.3325,-24.1718,-1.6308,-0.6402,-1.67,0.47,31.13,2.68
4112026222044650752,256.3712,-25.8433,-1.8243,-1.3227,-1.72,0.40,24.11,1.93
4129401357637479680,256.4509,-18.5194,-1.6523,-0.5220,-1.61,0.52,37.08,3.26
5978016961871634176,256.4913,-34.8779,-2.0549,-1.3254,-1.41,0.41,25.91,2.67
4108969068690057600,257.2529,-26.0832,-2.0029,-0.6048,-1.57,0.43,31.66,2.94
4128166404209758464,257.4739,-20.1556,-1.6898,-0.2776,-1.52,0.45,35.36,3.13
4128229003366037504,257.6224,-19.8045,-1.8178,-0.6723,-2.13,0.49,37.41,3.66
4128577965154004352,257.6824,-18.8837,-1.4629,-1.3152,-1.79,0.40,33.59,3.25
4135492106582428160,257.7281,-17.5393,-2.3209,-1.0003,-1.81,0.43,34.82,3.55
4115636507137880064,257.7795,-21.3504,-2.5274,-0.9408,-1.66,0.42,27.52,2.54
4114457693263559424,257.9146,-22.7931,-2.3012,-1.1058,-1.42,0.43,35.78,3.22
4128390086123004288,258.0122,-18.9708,-1.8201,-0.4383,-1.49,0.43,39.87,3.56
4116035354973751552,258.0146,-21.0121,-2.3592,-0.7794,-1.39,0.45,27.37,3.36
4115852423749992576,258.5740,-21.0770,-2.0378,-0.7299,-1.84,0.44,38.54,3.74
4134731721280030976,258.7022,-18.0633,-2.1750,-0.5340,-1.77,0.41,29.94,2.46
4109501197943895040,258.7379,-25.1726,-1.9629,-0.4697,-1.72,0.54,42.69,3.92
4110965713015711872,259.1999,-24.9321,-2.0060,-0.8930,-1.70,0.46,30.45,2.76
4109238925727505280,259.3370,-25.6353,-2.3931,-1.1628,-1.38,0.50,29.26,2.87
4122232030709497984,259.3792,-19.6699,-1.7035,-1.0356,-1.41,0.42,31.18,2.85
4134472790580642048,259.4009,-18.4551,-1.5236,-0.5313,-1.26,0.50,35.79,3.19
4114233289788916992,259.5881,-23.3960,-2.0223,-1.1472,-1.44,0.56,27.18,2.64
4135399747621033856,260.1050,-16.2222,-1.3232,-1.1205,-1.47,0.46,27.55,2.29
4110904965101130752,260.4972,-24.4105,-1.6486,-1.1989,-1.43,0.48,22.87,2.07
5952467468421182720,261.7079,-44.6632,-2.1439,-1.0888,-2.00,0.41,18.12,1.58
4120968107735519232,262.3429,-20.8178,-2.2961,-1.1743,-1.18,0.52,22.41,2.36
4124266058536315776,262.4712,-17.5523,-2.5592,-0.9491,-2.14,0.43,17.74,1.63
4121755800445039360,262.4777,-19.1759,-2.5381,-0.9793,-1.73,0.43,15.13,1.36
4136741078772537600,262.7947,-15.8453,-2.2011,-1.3660,-1.46,0.40,18.48,1.49
4121527175114293504,263.7394,-19.6431,-1.9108,-0.7906,-1.52,0.42,16.70,1.40
4149878288536777088,265.8325,-13.2866,-1.7598,-1.2050,-1.33,0.38,21.72,2.13
5958033922149672192,266.6503,-40.3778,-2.5439,-0.7371,-1.61,0.46,15.42,1.50
4039737112220909440,267.1940,-38.3871,-1.8532,-1.2163,-2.14,0.49,23.51,2.09
6727346505699928832,273.6872,-39.4355,-2.5681,-0.5829,-1.30,0.52,20.08,1.68
4044541466805477376,274.8832,-34.5186,-2.8399,-0.7764,-1.15,0.50,26.71,2.77
4046257667051746304,275.1070,-31.4029,-2.8236,-1.1207,-1.24,0.60,24.81,2.26
4046397747396309376,275.7241,-30.7831,-2.8185,-0.9031,-0.64,0.59,25.16,2.03
4047987679909868544,275.7345,-29.9070,-2.4143,-0.8461,-0.66,0.64,24.60,2.13
4050997936529520640,275.7958,-29.7441,-2.8189,-1.2006,-1.50,0.45,29.70,3.57
4047980430000419200,275.8180,-30.0963,-2.8107,-0.7966,-1.50,0.49,29.87,2.69
4051463854620718720,275.8565,-28.0085,-2.7010,-1.3442,-1.85,0.66,25.06,2.25
4051922797675052800,275.8573,-27.3128,-2.5356,-0.8689,-2.76,0.66,27.99,3.39
4046355420478802560,275.8995,-31.0363,-2.3982,-0.9643,-1.16,0.51,30.35,3.15
4047965414781154304,276.0197,-30.1862,-2.5421,-1.2245,-1.38,0.56,27.25,2.47
4045160728110644096,276.0393,-32.8537,-2.2536,-1.2109,-1.85,0.47,28.06,2.84
4047966170699912576,276.0471,-30.1291,-2.8078,-1.0124,-1.78,0.44,27.57,2.23
4051228009407501952,276.0761,-28.4794,-2.7345,-0.7612,-1.31,0.45,25.83,2.71
4051918571418346368,276.1494,-27.2087,-2.9834,-1.4324,-1.92,0.59,24.76,2.18
4046191799475049088,276.1598,-31.0290,-2.8179,-1.3001,-1.60,0.46,24.90,2.55
4051214815253627264,276.1693,-28.5694,-2.5139,-1.6263,-1.81,0.41,34.91,3.65
4051911630752136448,276.1830,-27.4097,-2.4462,-1.2331,-0.46,0.88,27.60,4.07
4051133447059096448,276.2467,-29.1592,-2.6992,-1.0488,-1.87,0.51,25.26,2.51
4051833462276817280,276.2773,-27.8836,-2.5818,-1.1059,-1.66,0.58,24.99,2.83
4046199083745859584,276.3062,-30.8757,-2.8234,-1.3916,-2.50,0.44,23.65,2.44
4047918101388571392,276.3150,-30.3302,-2.9518,-1.3166,-1.64,0.51,23.53,2.05
4047895110435323392,276.3945,-30.5198,-2.7747,-1.0421,-1.37,0.66,21.12,2.36
4051861255042614016,276.4021,-27.4825,-2.8505,-1.2028,-1.62,0.49,27.45,2.55
4046075904004417536,276.4654,-31.7440,-1.9553,-0.9294,-1.46,0.59,28.02,2.56
4047705071045829248,276.4767,-30.6481,-2.6341,-0.8567,-1.96,0.47,26.33,2.30
4047902089738128000,276.4968,-30.4220,-2.7608,-0.7740,-1.36,0.47,22.19,2.63
4044426877088988288,276.5172,-34.3253,-2.7628,-1.0585,-2.08,0.45,25.12,1.95
4051641803722231040,276.6140,-27.9615,-2.3255,-1.4749,-1.25,0.78,24.24,2.27
4051197974651652608,276.6352,-28.3786,-2.8138,-1.6528,-1.04,0.71,27.31,3.69
4051623146432599040,276.6703,-28.1697,-2.7329,-1.5454,-1.64,0.58,22.57,2.07
4045140219667832320,276.6856,-32.6773,-2.6682,-1.2950,-1.63,0.43,27.95,2.44
4047715310289304448,276.6945,-30.3977,-2.8981,-1.5024,-2.07,0.83,25.54,2.63
4047739323356136704,276.7193,-30.3092,-2.6472,-1.2370,-1.87,0.69,27.39,2.96
4048133365191244416,276.7460,-29.0820,-2.4130,-0.9740,-1.81,0.50,23.51,2.33
4051573084183439616,276.7487,-28.3415,-2.8941,-1.2475,-1.41,0.89,24.05,2.37
4051166466766504832,276.7551,-28.8150,-2.6232,-1.5941,-0.94,0.69,29.67,3.00
4051174025916589312,276.7839,-28.7115,-2.6753,-1.4844,-1.47,0.70,28.91,3.32
4044817199431834624,276.9090,-33.8288,-2.6625,-1.0890,-0.76,0.49,25.91,2.00
4047693079536729088,276.9115,-30.6727,-2.9678,-1.6079,-1.95,0.46,25.83,2.40
4048065298501158528,276.9288,-29.4248,-2.5489,-0.9840,-1.11,0.73,26.72,3.80
4048064057273077632,276.9537,-29.4923,-2.4761,-1.4637,-1.62,0.52,25.89,2.70
4077020589399065472,277.0079,-24.8027,-2.4684,-1.4609,-1.08,0.78,25.34,2.62
4045250754888526336,277.0567,-32.2401,-2.7585,-1.1869,-1.59,0.45,23.27,3.07
4047670706990860288,277.1442,-30.6287,-2.6445,-1.1909,-1.54,0.58,27.90,2.88
4051670116203201408,277.1584,-27.6433,-2.0119,-0.8937,-0.86,0.61,25.76,2.32
4047840379683572608,277.1643,-30.0752,-2.6877,-1.4094,-1.89,0.50,27.06,2.55
4048550458041193856,277.1716,-28.5461,-2.3802,-0.9271,-1.80,0.43,25.35,2.39
4045032497558428672,277.2324,-32.6774,-2.5498,-1.2763,-1.57,0.65,28.20,3.27
4046868308321319552,277.2386,-31.2179,-2.8565,-1.1727,-0.15,0.68,20.91,1.97
4047853260277214976,277.2439,-29.8376,-2.3839,-1.2773,-1.07,0.54,27.04,3.03
4051590538953149440,277.3224,-28.1802,-2.6328,-1.3279,-1.65,0.54,26.28,2.44
4048556539719857280,277.3557,-28.4526,-2.5473,-1.3961,-1.31,0.54,28.83,3.02
4047672120038797568,277.3581,-30.6323,-2.3338,-1.2517,-1.63,0.41,27.25,3.45
4051789310073342592,277.4432,-27.1722,-2.7536,-1.1920,-0.65,0.94,25.87,2.50
4076168815779192448,277.4576,-25.5585,-2.6473,-1.2060,-1.73,0.46,26.07,2.19
4045065830815480448,277.4595,-32.3841,-2.4075,-1.1632,-2.94,0.47,28.85,2.71
4047647999486650368,277.4764,-30.8849,-2.5981,-1.2034,-1.81,0.45,29.13,3.22
4051776871839234048,277.4782,-27.2466,-2.6188,-1.1536,-1.40,0.88,25.90,2.79
4045267827414863104,277.4997,-32.0521,-3.0392,-1.4404,-1.58,0.46,24.03,2.17
4051596345754791680,277.5291,-28.0183,-2.5187,-1.3736,-1.26,0.66,22.79,1.96
4051821505200988160,277.5609,-26.9039,-2.6495,-1.3657,-1.62,0.52,24.42,2.30
4048578323817492992,277.6104,-28.3951,-1.8162,-1.0213,-2.04,0.49,24.44,3.16
4048581484915005952,277.6118,-28.2685,-2.3122,-1.5729,-1.96,0.60,26.35,2.47
4048537641865848576,277.6584,-28.6073,-2.4928,-0.8581,-1.17,0.67,27.64,3.64
4048078694525084288,277.6736,-29.3607,-2.3491,-1.0206,-1.67,0.58,31.57,3.20
4048536817231749376,277.6806,-28.6328,-2.8678,-1.2819,-1.53,0.50,23.16,2.77
4048488674913577984,277.6973,-28.7488,-2.7386,-1.2194,-1.76,0.49,28.84,2.79
4047759252035154816,277.7301,-30.4024,-2.7618,-1.4136,-1.52,0.71,23.48,2.70
4046878341378821760,277.7450,-31.1582,-2.7731,-1.1704,-1.88,0.51,24.76,2.31
4047779184957418368,277.7578,-30.2040,-2.8408,-1.4348,-2.10,0.48,28.05,3.91
4093724782292419712,277.7835,-17.6098,-1.9082,-1.5738,-1.61,0.43,16.59,1.88
4046999111518523264,277.7976,-30.7494,-2.6358,-1.2912,-1.72,0.51,26.65,2.77
4048267539945479808,277.8177,-29.2626,-2.8251,-1.0702,-1.56,0.97,22.52,2.29
4048573547810226304,277.8309,-28.3364,-2.3787,-1.1709,-1.35,0.54,26.80,2.61
4047809009232931840,277.8434,-29.9920,-2.4956,-1.3492,-1.35,0.66,26.09,2.13
