source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error
3952990351941182592,186.49466675060873,0.08385738,22.78488849541064,0.06978942,0.28251208808439693,0.10046157,22.857449,-11.619057049321478,0.09904828,-19.684014566537392,0.088837266,17.328533,17.62504,16.984272,2205.6341002364234,1.847234,1217.3094264136591,9.912576,1274.822464008941,26.701702
3952992246022680832,186.6780267373055,0.11130471,22.761090199357433,0.11145904,0.5595683057794928,0.14168647,14.108356,-13.218872502804755,0.12450507,-4.930227268294452,0.15172732,17.700558,17.979424,17.277882,1565.7539900001952,1.9226124,878.3093902306692,9.278568,972.7603026273791,10.210445
3952992555260080128,186.67098574113518,0.059201643,22.79658688179586,0.056780346,1.5339481598163491,0.081793725,35.391117,-33.131653646364015,0.062666796,-12.442855508037523,0.080621675,16.381159,17.125832,15.54142,5278.168824064991,3.0211184,1927.8998095671716,10.040061,4814.931836457148,13.238484
3952994341966488704,186.7271060747706,6.371851,22.85409658295025,7.9925737,,,,,,,,20.959719,19.267422,17.571764,77.81422026236899,1.4699883,268.1936966118951,13.823602,742.0828477301736,15.582857
3952999530287002368,187.05311674066334,0.07276285,22.706127151221605,0.06899625,0.39422612843458715,0.08868539,21.682268,-11.804555371218513,0.091039896,-18.18717171870147,0.08825222,17.221636,17.58101,16.706589,2433.841900320728,1.832537,1267.688776773651,14.390773,1646.3519128021237,9.758129
3953000213186528512,187.05738213277752,0.33167413,22.739494524245718,0.28546083,0.4842866776183348,0.35950857,8.705101,-8.694941162460033,0.43672207,0.4204545338805565,0.36841676,19.693481,20.405064,18.884825,249.77801278628067,0.907449,94.05702652946971,5.835712,221.42583439387118,8.111228
3953001312698165376,187.0090990423418,0.14884362,22.780969531194682,0.131442,1.3141869164300322,0.17564422,7.369105,-0.4762983274369254,0.1915979,7.353696202507326,0.16834025,18.490574,19.624922,17.49713,756.3407652112732,1.3031576,192.95154831845747,8.941905,794.888891062766,8.118413
3953002824526662016,187.09887636471817,52.37655,22.823723954612756,6.39486,,,,,,,,21.582487,20.83836,19.333172,43.848234588092986,1.1393484,63.106383060114204,20.330294,146.5175555179661,9.798985
3953007188213733760,186.98600093177623,0.056994624,22.90473311817809,0.04694456,2.589878153078033,0.067563124,101.52953,-6.142216320431852,0.0674766,-101.34356693282582,0.060305394,16.634563,17.55539,15.695358,4179.472091893381,2.685546,1297.9602532443166,8.028308,4178.445566981506,13.709049
3953007325652100864,187.01475933899403,0.12626532,22.925389330515937,0.08865809,0.692450515304654,0.1351982,7.4202724,3.1749406059066816,0.13798684,-6.7067274917639645,0.11346265,17.907635,18.564106,17.151327,1293.8770640363434,1.5648729,512.5953723236589,8.961951,1093.0177799900318,9.152903
3953008768761102336,187.2578171127154,0.17761792,22.88877536653674,0.13303344,3.4229126581269926,0.20029363,11.711019,-4.566025545946901,0.22190839,-10.784218616362237,0.17339383,18.527258,20.095335,17.239336,731.2120735772382,1.3085475,125.1074585791923,7.1844497,1007.9148942985868,11.0862255
3953009799553265024,187.1612740206022,0.2623306,22.936076760272595,0.19897807,-0.06363043828600731,0.30961788,4.7672334,-2.2422574632230483,0.32278538,-4.206993703974928,0.24352203,19.236198,19.53025,18.848783,380.59845384144177,1.0069383,210.53119633677437,9.532156,228.89966563113774,9.595207
3953010491043547904,187.29527377449665,0.023300618,22.94712669341049,0.018844865,0.3263929588995263,0.027040845,3.734369,-3.395770362690833,0.027919222,-1.55378775739604,0.025697796,14.395472,14.7961235,13.821543,32866.84634608168,7.39105,16480.382760827182,18.606075,23471.511130009458,20.348352
3953010972079368448,187.34812935119194,0.91942924,22.978759817371625,1.0687468,0.3336238168654549,1.3676647,15.671303,4.504155302174106,1.1252091,-15.010073527749025,1.209995,20.52946,,,115.65440506335884,0.98205966,,,,
3953012479612927744,187.30127743685932,1.363413,23.056211198784673,1.377053,,,,,,,,20.778702,22.212543,19.594343,91.93182286817597,1.1082646,17.79915183504935,5.736046,115.19159595046804,11.841684
3953015331471210496,187.25181428919336,1.6783597,23.039114508432892,1.244897,0.15851504128125465,1.8736151,3.0059407,-0.151576863918246,2.102085,-3.0021166178597904,1.618714,20.694792,21.28763,20.08997,99.31847871971114,1.046511,41.72196247340347,9.209605,72.97442666283239,11.743033
3953015881227024768,187.15759732177114,0.8883864,23.04283597596952,0.63192105,-0.2769572747784731,0.9685476,5.5477505,-5.546376898257181,1.0809335,0.12345201134729818,0.7973142,20.52633,20.987213,19.474388,115.9884108560043,0.9372164,55.02138028593787,7.1786666,128.6479976939209,15.697127
3953015949946454144,187.14951414895611,0.27423555,23.052877357931713,0.22027603,0.08146939405677395,0.3199571,7.673992,-7.267488482320103,0.33718255,2.4645015868650604,0.267527,19.182253,19.625933,18.592764,399.9870448109833,0.9201087,192.77179414526069,7.790432,289.7694890058475,6.5314946
3953016087385413504,187.1764808861141,0.40822032,23.079492202583808,0.2608304,1.2547653127072942,0.40619928,17.371338,-13.418942923457802,0.44321558,-11.03156302686742,0.32067114,19.531767,20.632414,18.512587,289.89426126191813,1.0675697,76.28708183120798,7.8327537,311.9774827795432,12.245329
3953016637141232768,187.21622115545279,0.19170937,23.11718813030676,0.12069396,1.808741615453581,0.1821287,31.07635,7.898083437344429,0.2005508,-30.05594354826953,0.15598781,18.2132,19.783978,17.01588,976.4872172233356,1.6420718,166.6578403991331,9.372145,1238.2435748904225,11.542148
3953017289976802944,186.84090789227366,1.0971079,22.871799543343165,1.6369526,4.04157800226222,1.1955097,62.8829,-59.42645878981779,1.4511648,-20.561008380682303,2.043325,20.547958,20.763338,20.377968,113.70074306118649,0.92087376,67.6210048669686,10.085843,55.97205167813896,8.730689
3953019458935238144,186.922708805529,22.560036,22.934010210844022,11.120786,,,,,,,,21.478088,18.821243,17.328272,48.27381730426595,1.1411403,404.5011138146868,15.133823,928.6449349532548,12.4313965
3953019489000077184,186.93777434716426,0.13984153,22.94901243098015,0.121220134,0.17648516837356656,0.17183003,21.547625,-7.362954263424311,0.15832323,-20.250604750882495,0.16084698,18.21208,18.511189,17.813591,977.4960258976536,1.4129428,538.1973387950711,10.772958,593.9113958567227,10.44167
3953019695157924608,186.9463915239757,4.858906,22.989558316160764,5.5574403,,,,,,,,21.227762,20.68226,19.22008,60.791398945774304,1.840592,72.86394562414316,18.329453,162.60207312756836,23.692806
3953020004395625728,186.96552524704356,0.68183285,22.98083810891442,0.5738706,0.15690142226747517,0.79497933,4.936466,-4.719347681640359,0.8184214,-1.4479147177482423,0.7880017,20.360409,21.087986,19.55857,135.13971944144333,0.83017343,50.1443775332262,8.965812,119.0500637661312,8.1119
3953020936403989632,186.95132987900243,5.2622232,23.022237578775247,2.4775245,,,,,,,,20.72893,19.118652,17.547235,96.24422218900428,1.0667233,307.5784899790664,14.521523,759.0387784182558,20.695442
3953024234938873216,186.88997978502155,0.0969329,23.0638639551448,0.08453224,0.3225639981377104,0.10856306,10.318167,-7.9272310098254675,0.117278256,-6.604813978822549,0.11834134,17.535986,17.756191,17.161732,1822.0158253518773,1.7760859,1078.7991188297092,9.569447,1082.5932671546018,10.828862
3952841677353615616,185.83565880872322,0.26062688,21.92386000470656,0.2026693,0.09557312867451616,0.31804007,8.648011,-4.3756509876052085,0.31703445,-7.459341343428691,0.27021363,19.057482,19.272202,18.599838,448.69809938357605,0.9939882,267.0155296388991,8.902856,287.8875586228591,7.2452784
3952842265764526336,185.7514656038731,0.022434143,21.937200238282806,0.020302717,0.9767700046864347,0.029135257,9.568429,-8.479133363802735,0.029342273,-4.433862333947118,0.024625545,14.456125,14.828057,13.916518,31081.121337594308,7.3931165,16002.720924453437,17.365236,21505.563576399512,21.62652
3952842948663997440,185.8244048700628,1.0375615,21.996843815942654,0.6544673,0.8423173922224654,0.9416796,11.257191,-7.110671585350562,1.1664518,-8.727124153131022,0.9555669,20.421951,20.832985,19.590775,127.6926464893678,1.010449,63.41951402760283,17.328892,115.5707727598175,6.56995
3952845869241710720,185.71695049616523,0.12892301,21.99711263593432,0.10561485,0.22643435477549767,0.17719726,42.769466,-18.546366507959757,0.14133793,-38.53906535304835,0.13037215,18.153862,18.629658,17.534624,1031.3399234358292,1.5034776,482.562666482364,8.978635,767.9071464259648,10.798297
3952846006681115392,185.75848304301275,4.1626973,21.999175925973315,5.331195,,,,,,,,21.061806,20.476982,20.269585,70.83118764492136,3.8888185,88.02872657380215,2.443458,61.84783803673593,15.71009
3952847041768155904,185.6616377764096,0.013403212,22.048680313798034,0.010330241,3.376713359404344,0.0153281875,8.903884,-8.034639229926869,0.015645308,3.837150349888745,0.0124677345,13.319124,13.7791195,12.697761,88572.14356861038,27.08724,42050.31092059555,44.58202,66077.57019057538,80.192955
3952848274423409536,185.8326218762454,0.31014746,22.080562683881265,0.22562858,0.09026223565849187,0.41250727,10.991739,-10.213127185053722,0.32673365,-4.063294442058501,0.3026651,19.107485,19.435349,18.579222,428.5019865230594,1.2031138,229.76171788505536,8.348127,293.4063154706698,11.876193
3952848381797974144,185.86880070764437,0.36116368,22.10599846378676,0.2788964,-0.5172887900887192,0.44827512,15.427246,-14.896374078556523,0.40500826,-4.012225591939646,0.38509667,19.552753,20.78471,18.498146,284.3449057561358,0.9209298,66.30290394328635,6.759982,316.15479130080655,6.2709885
3952848514941581952,185.84204382608823,15.002545,22.104397551595714,5.054483,,,,,,,,21.196087,19.935905,19.28816,62.59103554234242,1.4329364,144.89540409393754,9.355852,152.71948432382385,24.879057
3952849996705663872,185.99621303094798,0.49419177,22.04657083594624,0.3635947,-0.5061864081963738,0.5578875,3.2993498,-2.958811763566253,0.6388643,-1.4598431641603413,0.48678067,19.8075,20.247107,19.36311,224.87777908069802,1.1151282,108.78639368616233,6.888376,142.53258683653235,7.8612466
3952851298080388736,185.8992600650431,0.5748967,22.09521765325638,0.48207158,0.9048862362526371,0.687617,15.759209,-2.6804570695510925,0.66072166,-15.529578313544153,0.6582039,20.116282,20.873688,19.194284,169.2132469579759,0.83723575,61.0860258821624,6.591655,166.51155218692045,6.724975
3952851710397288064,185.98831397357864,0.76106256,22.140203187787375,0.52046514,1.4569041002571392,0.8919775,37.26956,-34.926472253297824,0.91608685,-13.006223362299853,0.9225012,20.39261,21.441927,19.130783,131.190577132395,0.8943591,36.19482070462843,5.5645328,176.5406033478963,6.031366
3952853016067145344,186.11013836282694,1.9033693,22.195878499053507,1.9052526,5.694373759143237,2.8670485,55.983902,-40.851951373541375,1.7870132,-38.27943624278759,2.4262638,20.748653,20.851093,19.81964,94.51159707234338,1.0348883,62.370587946929945,10.787248,93.60576833441951,9.229721
3952853222226461568,186.01236019618437,0.1921916,22.16846094281616,0.16731653,1.956026449080327,0.2401355,20.434095,16.100690896174093,0.2321605,-12.58252676283618,0.22830173,18.626757,19.787758,17.47459,667.1820098297916,1.3559625,166.07875016010715,19.019215,811.5634070329412,21.448093
3952856181457818752,185.86901646275635,0.0654466,22.222448306470667,0.052820858,0.31771402945161803,0.08276211,11.807664,-11.062905460120389,0.07181761,-4.127111294599935,0.06828402,16.898172,17.231884,16.409546,3278.5218385563007,2.495627,1748.4914248729979,11.12933,2164.412994267791,12.607957
3952858071244173568,185.93037241309727,0.085624464,22.294958613093005,0.069934085,0.9005801198358487,0.103649825,16.431551,-15.962817738624457,0.10058038,-3.8967063878783597,0.088495746,17.420591,18.28198,16.504108,2026.3291914061122,1.8998835,664.6981776589947,12.412308,1983.8784889340982,8.14708
3952858105603922432,185.96969676587122,4.2802863,22.272473115081166,1.5943766,,,,,,,,20.35407,18.989155,17.401794,135.93094930112252,1.3204064,346.5410078474703,11.083536,867.8422332063636,26.172249
3952858444906589312,185.94517569595612,11.119127,22.298720581322584,2.6327946,,,,,,,,20.833889,20.442987,20.054068,87.37575693108421,2.1767955,90.82845431459114,18.901573,75.42774213204315,16.59718
3952858689719561984,186.33556796163987,0.95644546,22.040049028063535,0.53876776,0.4965513373916618,0.89401776,10.855154,-4.009569527557133,1.0886722,-10.087503077017926,0.65784824,20.574883,20.942327,19.975822,110.91590924610013,0.9070535,57.3436933887625,9.066766,81.06423485255415,10.097072
3952859097742487296,186.33584597909976,17.32277,22.085199868622418,2.1495094,,,,,,,,20.964577,21.275393,19.759516,77.4668406842667,2.007647,42.19490899753557,7.0169,98.9355127542538,18.319118
3952859510057498368,186.3565401397759,0.35447487,22.10522157187008,0.24595396,0.7901775244153643,0.36055338,17.250324,-11.83952202705246,0.48603052,-12.545892678396743,0.29986954,19.433767,20.474253,18.325602,317.27770359885164,1.0490907,88.25024599602686,10.036432,370.61021285798597,9.801417
3952859716216031104,186.37140843073777,0.53115386,22.13944919929619,0.35442573,1.030184970955958,0.5369134,10.817736,-1.6688717578205046,0.66493,-10.688230964305284,0.4516861,20.074415,21.021877,19.126389,175.86556483301757,0.9466808,53.29245070784245,6.897166,177.25675568499858,8.515203
3952860162892529792,186.28244902982172,0.27815142,22.123151644586276,0.20996319,1.0080162166260906,0.29080644,20.265366,-20.256172375998286,0.38130528,-0.6103624754541911,0.2650693,19.197042,20.212545,18.163504,394.574940397543,0.9772859,112.30481487479973,7.540426,430.28570627292424,6.768012
3952860712648445056,186.3302832013278,0.99136263,22.151813847908034,0.4798598,1.2339281893437573,0.7245282,10.725233,-1.0438732065102734,1.1062071,-10.674313053674712,0.5544183,20.3686,20.853237,19.400473,134.12407264969139,0.87728846,62.24746426899732,6.1004467,137.711153889888,10.162058
3952861331123648512,186.40548966294088,0.9781281,22.17056300182883,0.6365373,-0.1973625820292897,0.8925987,5.4006314,-0.27155769146029846,1.1780379,-5.393799882389669,0.769941,20.584059,20.686527,19.936954,109.98234891169831,0.8910585,72.57819034698481,12.238809,84.01882261582024,7.3332906
3952862911671625600,186.41433001591312,0.4512939,22.232080710649623,0.28063744,-0.04993724526071257,0.44041196,17.744446,2.0958880548225682,0.52446127,-17.620233218102534,0.35240272,19.890173,20.542124,19.118776,208.39031621346246,0.8430197,82.90241181980257,8.152109,178.50402161229596,8.994444
3952864496515280640,186.17061465059595,0.01678198,22.185544888269355,0.014308454,1.2699725954968957,0.020547932,8.648822,-3.0205206310543127,0.018357297,-8.1042316777716,0.017114205,13.559464,13.836585,13.121265,70984.06577881395,15.676855,39882.53538916236,26.082306,44735.45419300562,37.20554
3952867928193827840,186.49774459876355,0.01624189,22.244316522802777,0.011339223,1.2763923091527218,0.018380644,15.020842,15.019488234862475,0.017240591,-0.2016190773373417,0.014220532,12.394898,12.876161,11.755297,207485.37867849812,44.515087,96594.56585235462,62.952755,157412.56323391982,73.372505
3952868340510775424,186.52333208518596,12.852955,22.267253071430737,3.1863117,,,,,,,,21.098711,20.0808,18.61626,68.46400112219476,1.0000942,126.79347252514467,17.203365,283.565679886708,14.132981
3952870646908477952,186.6452973019812,0.20798378,22.374046191430818,0.15609233,2.3512265711101548,0.2219664,24.109676,-22.731447044590844,0.23462647,-8.034787173307727,0.19967046,18.480286,19.689034,17.33604,763.5416927307494,1.6579409,181.8879148735731,9.234225,922.0231907429584,9.605991
3952870780052370176,186.5639695363079,0.3455279,22.329269188702476,0.2251535,-0.25082765365897475,0.3364502,15.191414,-14.938819134740646,0.40644407,-2.7587588754918304,0.26729798,19.449411,20.051899,18.561836,312.7391465699916,1.0135776,130.21394211829121,9.137006,298.1424060403739,8.022344
3952870818707168000,186.53666755785906,0.08417622,22.325545987620206,0.06270854,2.185269515282216,0.094452105,114.99285,-75.39501678936901,0.09348064,-86.82710740152089,0.0772692,17.276001,18.067085,16.40583,2314.9771464731443,2.1583977,810.1820773918139,13.966407,2171.8324029668643,14.398431
3952870986210637696,186.56667374980987,7.1133614,22.360388544253627,7.190827,,,,,,,,21.457794,20.191868,18.559835,49.18461141635921,1.256464,114.46428096766103,13.593813,298.6924228890881,13.819595
3952870990506100352,186.57585520561454,55.680626,22.352784523600846,12.137279,,,,,,,,21.381126,18.883928,17.223495,52.783254842626285,1.5404117,381.8085478632602,20.155128,1022.7280156174074,14.857727
3952872193096677632,186.37710492820403,0.06531074,22.308842489927653,0.042690225,0.49540442294820203,0.062621444,9.416157,-9.356441881974748,0.071331814,1.0587756257410528,0.053948574,16.662704,16.99684,16.159853,4072.5376066064055,2.4288619,2171.105578347628,10.873917,2724.0605988725706,8.676746
3952872532398862976,186.48000866326856,0.30597705,22.339394814678855,0.19352837,0.5027649304992231,0.29052585,17.630125,2.851175348364989,0.3519767,-17.398049458465103,0.23611861,19.306486,19.630854,18.816475,356.7401943900777,1.043726,191.90030328221977,8.044022,235.81325686355567,6.5213003
3952873013434792960,186.36557193784344,0.50018406,22.331341001082848,0.36805928,-0.37036741843209053,0.5336974,1.7472126,-1.272625504417415,0.586851,-1.1971535149798642,0.45180854,20.258509,20.280066,19.749802,148.43736719725212,0.9640699,105.53367031054034,6.395952,99.8245371431496,8.397121
3952873425751591296,186.35642092645506,0.056392968,22.369951648474732,0.04307046,0.7460618701574363,0.06451292,12.453557,-2.759448585449942,0.065269396,-12.14399169007088,0.053850066,16.725258,17.242174,16.052816,3844.5362913849913,2.3796797,1731.9965568185605,9.593414,3006.2949903622116,9.005631
3952874598277879296,186.54357736781688,1.0600072,22.395019715015223,0.991137,-0.3309963168251433,1.2516197,6.4238324,-1.498495541738166,1.4708328,-6.246609855183544,1.3275673,20.60774,20.943722,19.907532,107.60957196526046,1.23621,57.270089783782126,7.1556835,86.32673132818036,11.841259
3952875727856219776,186.50677491442585,2.390617,22.447809424533748,1.9307529,,,,,,,,20.737904,21.680355,19.57682,95.45210396659787,1.0609013,29.05859491879182,9.837306,117.06582474326856,8.768209
3952876793005924864,186.19789635544566,0.65733397,22.228209419957413,0.5191158,-0.09823253400738491,0.766317,3.7879689,-1.2618661472811867,0.72836393,-3.571610553659715,0.7112511,20.260416,20.547644,19.930628,148.17676823092916,0.9250288,82.482045440867,7.28514,84.50986844654797,8.183571
3952877484495646592,186.12780456968113,0.42292127,22.263527873702753,0.38051477,0.9711896219609325,0.47671524,7.5425563,1.129259582440823,0.5493758,-7.457541844114574,0.42435777,19.75985,20.767368,18.774193,234.96693213775134,0.95235807,67.37047961396179,5.806464,245.1776950829921,9.482734
3952877931172963072,186.16776564125746,0.016915651,22.288445418239508,0.016077286,0.2973003708354174,0.02079198,19.892754,-14.106043159875021,0.02034559,-14.026446695988124,0.019301523,12.954556,13.45091,12.300513,123915.05651837059,32.28952,56892.2313770275,40.562553,95269.30030517849,34.65307
3952878549648531968,186.24261042741446,0.023798706,22.29825875206329,0.020877931,13.680557776667156,0.03001299,83.46609,-54.557363027511734,0.02893263,63.1670947743919,0.02524407,11.184508,11.79571,10.439719,632620.9468781569,222.28665,261296.2133391328,276.131,528774.5744970498,309.9127
3952879507425283968,186.28294012708514,0.206834,22.376277753808072,0.15149824,0.5456796346120671,0.21634191,5.02511,-4.150216062724288,0.26217362,-2.833273187103423,0.19094081,18.930553,19.176132,18.540476,504.3418783814268,1.123235,291.71841388366016,8.7763405,304.0658018800328,7.432721
3952879610504618368,186.18690668123023,0.64344215,22.326462017740553,0.6082285,0.857294977262805,0.7121631,3.5373917,-1.7382960148922595,0.89514863,3.0808223368620244,0.84455705,20.426575,20.672884,19.984056,127.15008360415652,0.8957178,73.49589057849583,11.751087,80.45174978786969,9.095928
3952880027117005312,186.1899725009199,0.03350718,22.363789870184863,0.026567409,0.8583444719211066,0.039266203,10.727381,-10.387428573634125,0.03896605,2.6791849642150494,0.03266414,15.432151,,,12649.883573097155,5.3192115,,,,
3952880125900573184,186.24853538839344,0.2190222,22.37180806343237,0.18042788,0.17769564607786523,0.24654104,16.483181,0.3046918820783332,0.28825682,-16.480364710127517,0.22105028,19.108072,19.432295,18.66821,428.27018060588216,1.1025323,230.40893634032759,11.004967,270.31789723889614,9.545232
3952880469499433088,186.21399558329273,2.774861,22.40243549863836,1.9144228,,,,,,,,20.905466,18.331934,20.37063,81.80128585183299,1.3567352,634.8089107745668,1001.2007,56.35160805566496,10.914952
3952885382940546560,186.29599677582982,0.31776688,22.386437182830555,0.22781174,2.6995680484422016,0.33154592,17.390604,-14.897380475687754,0.42328364,-8.97224331034476,0.28777435,19.456697,20.84844,18.21298,310.6475938025493,1.0742937,62.523189094340815,8.213339,411.11727831065633,6.6754804
3952889510404797184,186.23039045363637,0.073210776,22.448354472263937,0.060900252,0.9293889717748867,0.08549929,5.0667534,-3.1780186894158717,0.08855528,-3.946160963057449,0.072733715,17.193914,17.771465,16.16789,2496.783114279657,2.8466473,1063.7280275021396,13.311261,2703.9699660563697,39.00868
3952893354399871616,186.31778308654094,11.592575,22.615109054454653,8.387036,,,,,,,,21.41302,20.267622,18.80746,51.25532728143528,1.558964,106.74997993030654,25.154482,237.7790927001518,13.234773
3952894007235069056,187.0676089469036,0.44614112,22.07024457346039,0.35169932,0.7893047976914535,0.54575646,3.5420144,0.21334463035257603,0.62730974,-3.53558346544751,0.4952378,19.794035,20.743563,18.848303,227.68393570902307,0.9863673,68.86394131974443,9.406205,229.00094503117677,7.4093843
3952894075954545920,187.06079451654205,0.41454372,22.073844143278,0.31840214,-0.11118710435922073,0.49946147,12.252271,-11.226349249661268,0.6053542,-4.907873429261113,0.46384493,19.59889,20.043516,18.944662,272.515033384529,1.0573226,131.22317542931148,7.259358,209.5527170978913,7.9911203
3952894385192555136,187.07587848717938,0.9642022,22.07225215965483,0.74050903,-0.5777883987723742,1.4048617,9.956191,1.6759472158863769,1.0884067,-9.814119066234221,1.2603847,20.632174,20.953074,20.000786,105.21499104519467,0.9844376,56.778968940977066,7.816327,79.22165146192866,6.8115587
3953501045028624000,184.7195600550076,0.32919553,22.54138682603218,0.24192753,0.1645080753174866,0.3360664,10.401506,0.5732711429531456,0.43788984,-10.385696299661653,0.29501688,19.229454,19.62305,18.674576,382.9706061817096,1.1717778,193.2844502317556,10.527718,268.737123809372,10.89431
3953501624848183040,184.78641381484988,0.42138475,22.58902091223164,0.39557236,0.9488329853989718,0.47576728,2.519631,1.4193874449856332,0.5576679,-2.08179696585006,0.4866021,19.794096,20.095339,19.378555,227.67146062225942,0.87209266,125.10688331003492,7.5485487,140.51930799419608,7.5067735
3953503652073452288,184.90443605178578,0.13935207,22.658429704326398,0.13419783,0.8499075063700665,0.15657608,6.5609527,-3.021323172243349,0.16817193,-5.82389079757794,0.17187075,18.257753,19.059551,17.346088,937.2281649728419,1.4706237,324.78534685853964,11.302224,913.5297693682568,14.515663
3953506710089504128,184.62432163706356,23.674479,22.684212164892468,17.350374,,,,,,,,21.642033,20.643559,18.66942,41.50816298379461,1.7222276,75.5081295430825,15.512907,270.01639197300454,19.871208
3953506886184149504,184.64281512469444,0.3594419,22.687177251826256,0.22147945,-0.7183807477398096,0.35906294,6.747473,-0.3746455441382757,0.42652583,-6.737063732332096,0.2646559,19.186836,19.458155,18.687197,398.3019698528868,1.1906736,224.9858447018587,10.959316,265.6315114622857,7.5064197
3953507053687171456,184.6814131183872,0.5384648,22.7247727357055,0.48362067,1.0465700066108097,0.6639624,13.329336,-12.768473821737706,0.63856286,3.825871119421014,0.54986507,19.955017,20.929247,18.785442,196.30873220589808,1.0919439,58.038709978461824,5.3711324,242.65035165153554,10.989189
3953508221918024064,184.78536317518999,0.6289866,22.74682826106462,0.44514894,1.1135667454858211,0.681793,21.247679,-19.742778153885055,0.63875365,-7.854081723322513,0.50340533,20.061062,20.482737,19.287132,178.04182414324214,0.9611471,87.563356970442,8.454674,152.86409980450293,6.1160173
3953513032281621376,184.47204910436736,0.6617496,22.675093310420827,0.6717176,-1.0127765681161014,1.2279184,3.8759573,-2.5794124015861044,0.68908787,-2.893039239481412,0.81873584,20.34797,20.7581,19.877512,136.69701913572888,0.9351189,67.9480382971879,8.535084,88.74686907790027,9.036508
3953513345814935552,184.41970596928812,0.12613615,22.691336630835494,0.096161224,0.6890162315903665,0.1963616,25.095575,0.28961386570818126,0.12358218,-25.093903660592566,0.11812622,17.62008,18.30785,16.819336,1686.2217789705244,1.8117661,649.0486871620193,11.528081,1483.9643758485995,14.54518
3953515201240804480,184.29055256650463,0.21500854,22.65676160073824,0.1304355,0.2960006667289684,0.22887835,14.850505,8.383993622794437,0.24634705,-12.25749389159326,0.15763493,18.804506,19.38689,18.161394,566.4271512955518,1.0425303,240.24872669473,8.650119,431.12203261265864,10.132316
3953515682277142528,184.2926431271217,0.20553802,22.687570887194802,0.12819296,1.6494013634844626,0.22582723,31.109211,-23.290662328904176,0.23725559,-20.62348225184364,0.1585545,18.70892,20.02406,17.624601,618.5561545541168,1.2499297,133.59585135707505,8.802463,706.8338402015593,12.479816
3953515991514758272,184.29317636327255,0.029117491,22.722368191689505,0.024546714,6.0232551223501725,0.040903486,14.896939,12.00806730342242,0.032310035,-8.816185808757519,0.030414125,15.14117,16.529806,13.98061,16537.84554690619,8.4115095,3338.0602314463845,12.870277,20272.826922697,25.197897
3953516369471912704,184.40989359623248,0.10263719,22.7119012578898,0.093360186,0.594471719064425,0.15466002,16.978586,-15.559048622542617,0.1208227,-6.796205494450083,0.107083075,17.672855,18.23682,16.9739,1606.2180017125104,1.776002,692.9289912428508,9.7751045,1287.058499367914,14.968323
3953516472551126912,184.38299543095394,0.086268656,22.704848492553786,0.076417916,0.4752015170886475,0.13299304,10.988488,-2.4309965299082505,0.09817738,-10.716208758350472,0.088602714,17.361996,17.888563,16.676477,2138.69135766665,2.035328,954.973630782307,15.610115,1692.6504229997981,10.890812
3953519702366538752,184.54118882028786,0.46754032,22.757632386780493,0.3613257,0.4526016676445513,0.6248515,3.7580736,-1.8102101816407932,0.5522777,-3.2933655169434113,0.4520632,19.885826,20.360117,19.426487,209.22637100747818,0.9712332,98.03244016319768,8.815742,134.4507659132504,7.969945
3953520144747253376,184.5971390424208,0.18643855,22.78361376768276,0.13903627,-0.34857823207613853,0.24970347,5.0402365,-2.8076299838745213,0.19143535,-4.185833223061742,0.17428546,18.536892,18.890003,18.042383,724.7524907930641,1.3372276,379.67785095067325,9.8362665,481.0664842743176,10.48755
3953524748952485120,184.4499672548027,0.80879843,22.867068231601586,0.748127,0.27061875199440777,1.0587543,6.8540454,-6.63863413197586,1.0447493,1.7048381589879447,0.89387053,20.53613,20.990429,19.06497,114.94623703513693,0.9617849,54.858678222950246,13.713226,187.57307624820308,15.820523
3953525745384930816,184.63073576113797,0.13556576,22.92562669598577,0.10717001,-0.045115432557549365,0.15199724,2.450843,-2.154096211172002,0.15628293,-1.1689745352832666,0.12577313,18.20233,18.568317,17.629663,986.3125120182325,1.3730501,510.6111222061371,7.102351,703.5462381150429,9.084197
3953526776177103360,184.60408324121718,0.08913828,22.958112279664746,0.069997355,0.27099987506395057,0.10487016,9.009898,-4.020436514458517,0.10481254,-8.063148026486832,0.082631536,17.511356,17.897976,16.9507,1863.8196039558175,1.6900419,946.7301805313858,9.113526,1314.8557926119233,11.131091
3953527016695276160,184.56650567326932,0.27157238,22.964367703393258,0.22504541,0.35268589402422734,0.32834774,8.308355,5.471380048584445,0.3435627,-6.252420636947766,0.26799244,19.20682,20.18908,18.195343,391.0379020961871,1.1909345,114.7586748994133,8.210581,417.8505661882482,6.1560464
3953529391812054144,183.9663262177765,1.1287277,22.455975081263546,0.77466905,2.2167763589279468,1.084177,20.252922,-20.11267430033547,1.2521749,-2.3793309825742637,1.1016455,20.594555,21.517076,19.66933,108.92421085291012,0.96966535,33.77431332076166,8.111961,107.50431759372628,10.147038
3953529701050486528,183.91923267366084,14.245049,22.46637306673077,33.303402,,,,,,,,21.39437,20.48682,19.223862,52.14341135695452,1.4408782,87.23457083375278,23.841599,162.03660740461527,23.985504
